,inventory,src_index,inventory_id,inventory_id_name,lsidx,trigger,type,material,spat_unc,ID_HDC_G0,UC_NM_MN,date_local_midnight_utc,precip_source,Gauge ID,station_dist,tr_start,tr_tpk,tr_htopk,tr_cptopk,tr_nnantopk,e_start,e_htopk,e_cptopk,e_nnantopk
1182,Seattle Historic Landslide Locations ECA,717,718,OBJECTID,68627,Precipitation,Slide,Earth,Exact,140,Seattle,1967-01-01 08:00:00+00:00,GSDR,US_457473,16731.6535962372,1967-01-01 01:00:00+00:00,1967-01-01 08:00:00+00:00,8,18.542,0,1966-12-28 09:00:00+00:00,96,23.876,0
916,Seattle Historic Landslide Locations ECA,719,720,OBJECTID,68629,Precipitation,Slide,Earth,Exact,140,Seattle,1986-01-18 08:00:00+00:00,GSDR,US_457458,10274.5905702498,1986-01-18 03:00:00+00:00,1986-01-19 03:00:00+00:00,25,105.664,0,1986-01-14 00:00:00+00:00,124,133.096,0
1174,Seattle Historic Landslide Locations ECA,724,725,OBJECTID,68634,Precipitation,Flow,Debris,Exact,140,Seattle,1966-01-01 08:00:00+00:00,GSDR,US_457473,16488.7799900816,1966-01-02 00:00:00+00:00,1966-01-02 05:00:00+00:00,6,5.842,0,1966-01-02 00:00:00+00:00,6,5.842,0
1001,Seattle Historic Landslide Locations ECA,725,726,OBJECTID,68635,Precipitation,Flow,Debris,Exact,140,Seattle,1967-02-09 08:00:00+00:00,GSDR,US_457456,11403.5316252881,1967-02-09 15:00:00+00:00,1967-02-09 15:00:00+00:00,1,2.54,0,1967-02-09 15:00:00+00:00,1,2.54,0
1175,Seattle Historic Landslide Locations ECA,726,727,OBJECTID,68636,Precipitation,Flow,Debris,Exact,140,Seattle,1972-03-06 08:00:00+00:00,GSDR,US_457473,16502.9717515109,1972-03-05 00:00:00+00:00,1972-03-06 08:00:00+00:00,33,78.74,0,1972-03-05 00:00:00+00:00,33,78.74,0
963,Seattle Historic Landslide Locations ECA,727,728,OBJECTID,68637,Precipitation,Flow,Debris,<1km,140,Seattle,1975-03-18 07:00:00+00:00,GSDR,US_457458,10976.9933099279,1975-03-18 20:00:00+00:00,1975-03-18 20:00:00+00:00,1,2.286,0,1975-03-15 18:00:00+00:00,75,37.592,0
1008,Seattle Historic Landslide Locations ECA,732,733,OBJECTID,68642,Precipitation,Flow,Debris,Exact,140,Seattle,1986-01-18 08:00:00+00:00,GSDR,US_457458,11503.546660172,1986-01-18 03:00:00+00:00,1986-01-19 03:00:00+00:00,25,105.664,0,1986-01-14 00:00:00+00:00,124,133.096,0
1141,Seattle Historic Landslide Locations ECA,733,734,OBJECTID,68643,Precipitation,Slide,Earth,<1km,140,Seattle,1970-12-29 08:00:00+00:00,GSDR,US_457473,14912.9163692367,1970-12-30 06:00:00+00:00,1970-12-30 07:00:00+00:00,2,2.032,0,1970-12-27 08:00:00+00:00,72,20.574,0
918,Seattle Historic Landslide Locations ECA,735,736,OBJECTID,68645,Precipitation,Slide,Earth,Exact,140,Seattle,1974-01-16 07:00:00+00:00,GSDR,US_457458,10307.073083078,1974-01-15 19:00:00+00:00,1974-01-16 22:00:00+00:00,28,38.354,0,1974-01-10 08:00:00+00:00,159,121.92,0
1163,Seattle Historic Landslide Locations ECA,742,743,OBJECTID,68652,Precipitation,Slide,Earth,Exact,140,Seattle,1968-02-26 08:00:00+00:00,GSDR,US_457473,15871.6816227361,1968-02-26 09:00:00+00:00,1968-02-26 08:00:00+00:00,0,0,0,1968-02-17 20:00:00+00:00,205,96.266,0
1005,Seattle Historic Landslide Locations ECA,743,744,OBJECTID,68653,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-19 08:00:00+00:00,GSDR,US_457473,11443.2785529187,1997-01-19 07:00:00+00:00,1997-01-20 08:00:00+00:00,26,16.002,0,1997-01-17 01:00:00+00:00,80,60.198,0
511,Seattle Historic Landslide Locations ECA,744,745,OBJECTID,68654,Precipitation,Slide,Earth,Exact,140,Seattle,1959-01-28 08:00:00+00:00,GSDR,US_457488,6508.32953707224,1959-01-28 13:00:00+00:00,1959-01-28 13:00:00+00:00,1,0.254,0,1959-01-21 20:00:00+00:00,162,78.74,0
815,Seattle Historic Landslide Locations ECA,747,748,OBJECTID,68657,Precipitation,Slide,Earth,Exact,140,Seattle,1994-12-21 08:00:00+00:00,GSDR,US_457458,9236.13637328028,1994-12-21 12:00:00+00:00,1994-12-21 12:00:00+00:00,1,0.254,0,1994-12-14 22:00:00+00:00,159,132.08,0
1033,Seattle Historic Landslide Locations ECA,750,751,OBJECTID,68660,Precipitation,Slide,Earth,Exact,140,Seattle,1986-01-18 08:00:00+00:00,GSDR,US_457458,12120.700336379,1986-01-18 03:00:00+00:00,1986-01-19 03:00:00+00:00,25,105.664,0,1986-01-14 00:00:00+00:00,124,133.096,0
926,Seattle Historic Landslide Locations ECA,752,753,OBJECTID,68662,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,10392.6039748272,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
1041,Seattle Historic Landslide Locations ECA,753,754,OBJECTID,68663,Precipitation,Slide,Earth,Exact,140,Seattle,1995-06-05 07:00:00+00:00,GSDR,US_457458,12247.3506400048,1995-06-05 02:00:00+00:00,1995-06-05 12:00:00+00:00,11,12.954,0,1995-06-05 02:00:00+00:00,11,12.954,0
1022,Seattle Historic Landslide Locations ECA,755,756,OBJECTID,68665,Precipitation,Slide,Earth,Exact,140,Seattle,1986-01-18 08:00:00+00:00,GSDR,US_457473,11890.5425433506,1986-01-18 03:00:00+00:00,1986-01-19 01:00:00+00:00,23,66.548,0,1986-01-14 00:00:00+00:00,122,86.36,0
987,Seattle Historic Landslide Locations ECA,756,757,OBJECTID,68666,Precipitation,Slide,Earth,Exact,140,Seattle,1988-11-29 08:00:00+00:00,GSDR,US_457458,11272.1768932762,1988-11-29 09:00:00+00:00,1988-11-29 08:00:00+00:00,0,0,0,1988-11-15 10:00:00+00:00,335,100.076,0
391,Seattle Historic Landslide Locations ECA,758,759,OBJECTID,68668,Precipitation,Slide,Earth,Exact,140,Seattle,1961-03-02 08:00:00+00:00,GSDR,US_457483,5207.69491865781,1961-03-02 09:00:00+00:00,1961-03-02 08:00:00+00:00,0,0,0,1961-02-27 07:00:00+00:00,74,8.128,0
1121,Seattle Historic Landslide Locations ECA,759,760,OBJECTID,68669,Precipitation,Slide,Earth,Exact,140,Seattle,1969-01-15 08:00:00+00:00,GSDR,US_457473,14092.6226706723,1969-01-16 00:00:00+00:00,1969-01-16 05:00:00+00:00,6,4.826,0,1968-12-31 04:00:00+00:00,386,132.334,0
1070,Seattle Historic Landslide Locations ECA,760,761,OBJECTID,68670,Precipitation,Slide,Earth,Exact,140,Seattle,1997-03-19 08:00:00+00:00,GSDR,US_457458,12764.2414132902,1997-03-18 11:00:00+00:00,1997-03-19 12:00:00+00:00,26,64.77,0,1997-02-26 11:00:00+00:00,506,182.626,0
532,Seattle Historic Landslide Locations ECA,763,764,OBJECTID,68673,Precipitation,Flow,Debris,Exact,140,Seattle,1949-02-10 08:00:00+00:00,GSDR,US_457488,6733.44040632704,1949-02-09 19:00:00+00:00,1949-02-10 12:00:00+00:00,18,28.702,0,1949-02-02 17:00:00+00:00,188,52.832,0
985,Seattle Historic Landslide Locations ECA,768,769,OBJECTID,68678,Precipitation,Slide,Earth,Exact,140,Seattle,1986-01-01 08:00:00+00:00,GSDR,US_457458,11251.6062573719,1986-01-01 08:00:00+00:00,1986-01-01 12:00:00+00:00,5,9.652,0,1985-12-31 23:00:00+00:00,14,10.668,0
1017,Seattle Historic Landslide Locations ECA,771,772,OBJECTID,68681,Precipitation,Flow,Debris,Exact,140,Seattle,1986-01-01 08:00:00+00:00,GSDR,US_457458,11715.5770794688,1986-01-01 08:00:00+00:00,1986-01-01 12:00:00+00:00,5,9.652,0,1985-12-31 23:00:00+00:00,14,10.668,0
441,Seattle Historic Landslide Locations ECA,774,775,OBJECTID,68684,Precipitation,Slide,Earth,Exact,140,Seattle,1987-02-11 08:00:00+00:00,GSDR,US_457458,5731.17419653038,1987-02-11 10:00:00+00:00,1987-02-11 14:00:00+00:00,5,2.286,0,1987-02-10 11:00:00+00:00,28,2.794,0
1179,Seattle Historic Landslide Locations ECA,777,778,OBJECTID,68687,Precipitation,Slide,Earth,Exact,140,Seattle,1969-12-18 08:00:00+00:00,GSDR,US_457473,16685.378221996,1969-12-18 13:00:00+00:00,1969-12-18 14:00:00+00:00,2,2.54,0,1969-12-08 12:00:00+00:00,243,86.868,0
1133,Seattle Historic Landslide Locations ECA,778,779,OBJECTID,68688,Precipitation,Slide,Earth,Exact,140,Seattle,1972-03-07 08:00:00+00:00,GSDR,US_457473,14495.5437209131,1972-03-07 09:00:00+00:00,1972-03-07 08:00:00+00:00,0,0,0,1972-03-05 00:00:00+00:00,57,78.74,0
96,Seattle Historic Landslide Locations ECA,779,780,OBJECTID,68689,Precipitation,Slide,Earth,Exact,140,Seattle,1955-12-22 08:00:00+00:00,GSDR,US_457488,2012.64644581697,1955-12-22 14:00:00+00:00,1955-12-22 21:00:00+00:00,8,15.24,0,1955-12-15 07:00:00+00:00,183,106.68,0
82,Seattle Historic Landslide Locations ECA,788,789,OBJECTID,68698,Precipitation,Slide,Earth,Exact,140,Seattle,1997-03-19 08:00:00+00:00,GSDR,US_457458,1906.65685243143,1997-03-18 11:00:00+00:00,1997-03-19 12:00:00+00:00,26,64.77,0,1997-02-26 11:00:00+00:00,506,182.626,0
267,Seattle Historic Landslide Locations ECA,789,790,OBJECTID,68699,Precipitation,Slide,Earth,Exact,140,Seattle,1961-03-20 08:00:00+00:00,GSDR,US_457488,3831.70072198356,1961-03-20 08:00:00+00:00,1961-03-20 09:00:00+00:00,2,2.032,0,1961-03-19 20:00:00+00:00,14,9.144,0
61,Seattle Historic Landslide Locations ECA,791,792,OBJECTID,68701,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,1597.11385448468,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
75,Seattle Historic Landslide Locations ECA,798,799,OBJECTID,68708,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,1796.85202910906,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
12,Seattle Historic Landslide Locations ECA,803,804,OBJECTID,68713,Precipitation,Slide,Earth,<1km,140,Seattle,1957-02-25 08:00:00+00:00,GSDR,US_457488,630.113107438683,1957-02-22 23:00:00+00:00,1957-02-25 11:00:00+00:00,61,79.502,0,1957-02-22 23:00:00+00:00,61,79.502,0
444,Seattle Historic Landslide Locations ECA,804,805,OBJECTID,68714,Precipitation,Slide,Earth,Exact,140,Seattle,1973-11-29 08:00:00+00:00,GSDR,US_457458,5753.6051820893,1973-11-30 01:00:00+00:00,1973-11-30 02:00:00+00:00,2,3.302,0,1973-11-20 03:00:00+00:00,240,79.756,0
640,Seattle Historic Landslide Locations ECA,809,810,OBJECTID,68719,Precipitation,Slide,Earth,Exact,140,Seattle,1995-12-15 08:00:00+00:00,GSDR,US_457473,8083.97493862469,1995-12-15 09:00:00+00:00,1995-12-15 08:00:00+00:00,0,0,0,1995-12-09 15:00:00+00:00,138,79.248,0
601,Seattle Historic Landslide Locations ECA,810,811,OBJECTID,68720,Precipitation,Flow,Debris,Exact,140,Seattle,1986-01-18 08:00:00+00:00,GSDR,US_457473,7600.63628269301,1986-01-18 03:00:00+00:00,1986-01-19 01:00:00+00:00,23,66.548,0,1986-01-14 00:00:00+00:00,122,86.36,0
667,Seattle Historic Landslide Locations ECA,811,812,OBJECTID,68721,Precipitation,Slide,Earth,Exact,140,Seattle,1990-12-31 08:00:00+00:00,GSDR,US_457473,8305.61371417415,1990-12-31 19:00:00+00:00,1990-12-31 19:00:00+00:00,1,0.254,0,1990-12-30 17:00:00+00:00,27,1.016,0
1118,Seattle Historic Landslide Locations ECA,812,813,OBJECTID,68722,Precipitation,Slide,Earth,<1km,140,Seattle,1971-01-15 08:00:00+00:00,GSDR,US_457473,14023.5963289598,1971-01-15 04:00:00+00:00,1971-01-15 10:00:00+00:00,7,21.59,0,1971-01-07 07:00:00+00:00,196,57.658,0
1076,Seattle Historic Landslide Locations ECA,815,816,OBJECTID,68725,Precipitation,Slide,Earth,Exact,140,Seattle,1972-03-24 08:00:00+00:00,GSDR,US_457473,12969.9400780712,1972-03-24 10:00:00+00:00,1972-03-24 11:00:00+00:00,2,2.032,0,1972-03-18 12:00:00+00:00,144,16.256,0
1078,Seattle Historic Landslide Locations ECA,816,817,OBJECTID,68726,Precipitation,Slide,Earth,Exact,140,Seattle,1984-04-10 08:00:00+00:00,GSDR,US_457473,13029.5934583583,1984-04-10 12:00:00+00:00,1984-04-10 15:00:00+00:00,4,1.27,0,1984-04-02 06:00:00+00:00,202,46.228,0
471,Seattle Historic Landslide Locations ECA,818,819,OBJECTID,68728,Precipitation,Slide,Earth,Exact,140,Seattle,1949-03-26 08:00:00+00:00,GSDR,US_457483,6060.74931135254,1949-03-26 09:00:00+00:00,1949-03-26 08:00:00+00:00,0,0,0,1949-03-25 11:00:00+00:00,22,3.048,0
751,Seattle Historic Landslide Locations ECA,821,822,OBJECTID,68731,Precipitation,Slide,Earth,<1km,140,Seattle,1955-01-14 08:00:00+00:00,GSDR,US_457488,8869.62746689816,1955-01-14 09:00:00+00:00,1955-01-14 08:00:00+00:00,0,0,0,1955-01-13 08:00:00+00:00,25,2.032,0
662,Seattle Historic Landslide Locations ECA,822,823,OBJECTID,68732,Precipitation,Flow,Debris,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,8253.86828783634,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
753,Seattle Historic Landslide Locations ECA,823,824,OBJECTID,68733,Precipitation,Slide,Earth,<1km,140,Seattle,1987-03-03 08:00:00+00:00,GSDR,US_457458,8925.46372994203,1987-03-02 18:00:00+00:00,1987-03-03 23:00:00+00:00,30,53.594,0,1987-02-27 10:00:00+00:00,110,74.168,0
821,Seattle Historic Landslide Locations ECA,825,826,OBJECTID,68735,Precipitation,Slide,Earth,<1km,140,Seattle,1973-11-13 08:00:00+00:00,GSDR,US_457458,9255.13052791606,1973-11-14 04:00:00+00:00,1973-11-14 05:00:00+00:00,2,3.048,0,1973-11-04 05:00:00+00:00,241,93.98,0
266,Seattle Historic Landslide Locations ECA,826,827,OBJECTID,68736,Precipitation,Slide,Earth,Exact,140,Seattle,1974-04-10 07:00:00+00:00,GSDR,US_457458,3810.5715994124,1974-04-10 10:00:00+00:00,1974-04-10 11:00:00+00:00,2,1.016,0,1974-04-09 10:00:00+00:00,26,3.302,0
1149,Seattle Historic Landslide Locations ECA,827,828,OBJECTID,68737,Precipitation,Slide,Earth,Exact,140,Seattle,1961-01-13 08:00:00+00:00,GSDR,US_457488,15199.2047396812,1961-01-13 17:00:00+00:00,1961-01-13 19:00:00+00:00,3,5.08,0,1961-01-04 23:00:00+00:00,213,73.66,0
1265,Seattle Historic Landslide Locations ECA,828,829,OBJECTID,68738,Precipitation,Slide,Earth,<1km,140,Seattle,1972-03-05 08:00:00+00:00,GSDR,US_451146,21585.6949320138,1972-03-05 00:00:00+00:00,1972-03-06 01:00:00+00:00,26,57.912,0,1972-02-27 03:00:00+00:00,191,161.544,0
973,Seattle Historic Landslide Locations ECA,829,830,OBJECTID,68739,Precipitation,Slide,Earth,Exact,140,Seattle,1964-01-22 08:00:00+00:00,GSDR,US_457488,11131.1709975563,1964-01-22 11:00:00+00:00,1964-01-22 13:00:00+00:00,3,1.778,0,1964-01-13 14:00:00+00:00,216,85.852,0
1241,Seattle Historic Landslide Locations ECA,830,831,OBJECTID,68740,Precipitation,Slide,Earth,Exact,140,Seattle,1972-03-20 08:00:00+00:00,GSDR,US_451146,20717.009950565,1972-03-20 09:00:00+00:00,1972-03-20 08:00:00+00:00,0,0,0,1972-03-18 02:00:00+00:00,55,10.922,0
808,Seattle Historic Landslide Locations ECA,832,833,OBJECTID,68742,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,9195.35940963102,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
427,Seattle Historic Landslide Locations ECA,833,834,OBJECTID,68743,Precipitation,Slide,Earth,Exact,140,Seattle,1977-11-29 08:00:00+00:00,GSDR,US_457458,5629.61884142696,1977-11-28 19:00:00+00:00,1977-11-29 08:00:00+00:00,14,7.62,0,1977-11-23 02:00:00+00:00,151,50.546,0
428,Seattle Historic Landslide Locations ECA,834,835,OBJECTID,68744,Precipitation,Slide,Earth,Exact,140,Seattle,1980-04-28 07:00:00+00:00,GSDR,US_457458,5638.22804929382,1980-04-28 08:00:00+00:00,1980-04-28 08:00:00+00:00,1,4.826,0,1980-04-28 08:00:00+00:00,1,4.826,0
1116,Seattle Historic Landslide Locations ECA,836,837,OBJECTID,68746,Precipitation,Slide,Earth,Exact,140,Seattle,1965-02-05 08:00:00+00:00,GSDR,US_457483,13968.9036767622,1965-02-04 12:00:00+00:00,1965-02-06 00:00:00+00:00,37,38.1,0,1965-02-04 01:00:00+00:00,48,39.37,0
106,Seattle Historic Landslide Locations ECA,837,838,OBJECTID,68747,Precipitation,Slide,Earth,Exact,140,Seattle,1974-02-01 07:00:00+00:00,GSDR,US_457458,2106.28530703751,1974-02-01 08:00:00+00:00,1974-02-01 07:00:00+00:00,0,0,0,1974-01-10 08:00:00+00:00,528,216.662,0
1219,Seattle Historic Landslide Locations ECA,842,843,OBJECTID,68752,Precipitation,Slide,Earth,Exact,140,Seattle,1971-01-15 08:00:00+00:00,GSDR,US_457473,18792.7020077371,1971-01-15 04:00:00+00:00,1971-01-15 10:00:00+00:00,7,21.59,0,1971-01-07 07:00:00+00:00,196,57.658,0
512,Seattle Historic Landslide Locations ECA,845,846,OBJECTID,68755,Precipitation,Slide,Earth,Exact,140,Seattle,1983-11-11 08:00:00+00:00,GSDR,US_457458,6514.30101374335,1983-11-11 09:00:00+00:00,1983-11-11 13:00:00+00:00,5,6.604,0,1983-11-09 09:00:00+00:00,53,25.654,0
509,Seattle Historic Landslide Locations ECA,846,847,OBJECTID,68756,Precipitation,Slide,Earth,Exact,140,Seattle,1986-11-23 08:00:00+00:00,GSDR,US_457458,6487.80807040227,1986-11-23 09:00:00+00:00,1986-11-24 02:00:00+00:00,18,26.924,0,1986-11-12 01:00:00+00:00,290,96.012,0
297,Seattle Historic Landslide Locations ECA,848,849,OBJECTID,68758,Precipitation,Slide,Earth,Exact,140,Seattle,1959-01-13 08:00:00+00:00,GSDR,US_457488,4121.68369767905,1959-01-12 20:00:00+00:00,1959-01-13 08:00:00+00:00,13,19.558,0,1959-01-05 06:00:00+00:00,195,130.048,0
1202,Seattle Historic Landslide Locations ECA,849,850,OBJECTID,68759,Precipitation,Slide,Earth,Exact,140,Seattle,1966-01-06 08:00:00+00:00,GSDR,US_457473,17666.4834094617,1966-01-05 12:00:00+00:00,1966-01-06 11:00:00+00:00,24,36.83,0,1966-01-02 00:00:00+00:00,108,58.674,0
398,Seattle Historic Landslide Locations ECA,850,851,OBJECTID,68760,Precipitation,Slide,Earth,Exact,140,Seattle,1983-12-10 08:00:00+00:00,GSDR,US_457458,5313.28362964834,1983-12-10 23:00:00+00:00,1983-12-11 00:00:00+00:00,2,4.318,0,1983-12-02 17:00:00+00:00,200,88.138,0
201,Seattle Historic Landslide Locations ECA,856,857,OBJECTID,68766,Precipitation,Slide,Earth,Exact,140,Seattle,1959-01-15 08:00:00+00:00,GSDR,US_457488,3421.57101854766,1959-01-15 22:00:00+00:00,1959-01-15 22:00:00+00:00,1,0.508,0,1959-01-15 22:00:00+00:00,1,0.508,0
339,Seattle Historic Landslide Locations ECA,860,861,OBJECTID,68770,Precipitation,Slide,Earth,Exact,140,Seattle,1950-01-20 08:00:00+00:00,GSDR,US_457488,4489.6881039716,1950-01-20 09:00:00+00:00,1950-01-20 11:00:00+00:00,3,7.366,0,1950-01-19 05:00:00+00:00,31,52.324,0
264,Seattle Historic Landslide Locations ECA,862,863,OBJECTID,68772,Precipitation,Slide,Earth,Exact,140,Seattle,1956-12-10 08:00:00+00:00,GSDR,US_457488,3777.66157651191,1956-12-11 07:00:00+00:00,1956-12-11 08:00:00+00:00,2,2.032,0,1956-12-08 16:00:00+00:00,65,43.18,0
1270,Seattle Historic Landslide Locations ECA,864,865,OBJECTID,68774,Precipitation,Slide,Earth,Exact,140,Seattle,1968-12-28 08:00:00+00:00,GSDR,US_457473,21901.2239551892,1968-12-28 07:00:00+00:00,1968-12-28 08:00:00+00:00,2,0.508,0,1968-12-21 23:00:00+00:00,154,34.798,0
638,Seattle Historic Landslide Locations ECA,865,866,OBJECTID,68775,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,8072.10838578501,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
639,Seattle Historic Landslide Locations ECA,866,867,OBJECTID,68776,Precipitation,Slide,Earth,Exact,140,Seattle,1974-01-17 07:00:00+00:00,GSDR,US_457458,8081.80385066173,1974-01-17 08:00:00+00:00,1974-01-17 07:00:00+00:00,0,0,0,1974-01-10 08:00:00+00:00,168,123.698,0
537,Seattle Historic Landslide Locations ECA,868,869,OBJECTID,68778,Precipitation,Slide,Earth,Exact,140,Seattle,1950-01-20 08:00:00+00:00,GSDR,US_457488,6877.90831684903,1950-01-20 09:00:00+00:00,1950-01-20 11:00:00+00:00,3,7.366,0,1950-01-19 05:00:00+00:00,31,52.324,0
1289,Seattle Historic Landslide Locations ECA,869,870,OBJECTID,68779,Precipitation,Slide,Earth,Exact,140,Seattle,1972-02-27 08:00:00+00:00,GSDR,US_457473,22478.861757912,1972-02-26 23:00:00+00:00,1972-02-27 16:00:00+00:00,18,43.942,0,1972-02-22 11:00:00+00:00,126,55.118,0
1287,Seattle Historic Landslide Locations ECA,870,871,OBJECTID,68780,Precipitation,Slide,Earth,Exact,140,Seattle,1972-03-09 08:00:00+00:00,GSDR,US_457473,22445.4563835955,1972-03-09 18:00:00+00:00,1972-03-10 08:00:00+00:00,15,15.24,0,1972-03-09 18:00:00+00:00,15,15.24,0
658,Seattle Historic Landslide Locations ECA,871,872,OBJECTID,68781,Precipitation,Slide,Earth,Exact,140,Seattle,1974-01-16 07:00:00+00:00,GSDR,US_457458,8214.8750181472,1974-01-15 19:00:00+00:00,1974-01-16 22:00:00+00:00,28,38.354,0,1974-01-10 08:00:00+00:00,159,121.92,0
655,Seattle Historic Landslide Locations ECA,872,873,OBJECTID,68782,Precipitation,Slide,Earth,Exact,140,Seattle,1980-01-12 08:00:00+00:00,GSDR,US_457458,8198.18108467485,1980-01-11 21:00:00+00:00,1980-01-12 11:00:00+00:00,15,34.798,0,1980-01-07 22:00:00+00:00,110,61.976,0
547,Seattle Historic Landslide Locations ECA,874,875,OBJECTID,68784,Precipitation,Slide,Earth,Exact,140,Seattle,1958-01-16 08:00:00+00:00,GSDR,US_457488,7020.1917128289,1958-01-16 16:00:00+00:00,1958-01-16 20:00:00+00:00,5,13.208,0,1958-01-08 14:00:00+00:00,199,89.154,0
560,Seattle Historic Landslide Locations ECA,876,877,OBJECTID,68786,Precipitation,Slide,Earth,Exact,140,Seattle,1955-12-27 08:00:00+00:00,GSDR,US_457488,7182.08346024816,1955-12-26 18:00:00+00:00,1955-12-27 08:00:00+00:00,15,17.272,0,1955-12-15 07:00:00+00:00,290,133.858,0
1292,Seattle Historic Landslide Locations ECA,878,879,OBJECTID,68788,Precipitation,Slide,Earth,Exact,140,Seattle,1966-01-02 08:00:00+00:00,GSDR,US_457473,22750.6041184849,1966-01-02 00:00:00+00:00,1966-01-02 09:00:00+00:00,10,12.192,0,1966-01-02 00:00:00+00:00,10,12.192,0
565,Seattle Historic Landslide Locations ECA,879,880,OBJECTID,68789,Precipitation,Slide,Earth,<1km,140,Seattle,1964-04-04 08:00:00+00:00,GSDR,US_457488,7228.89311809428,1964-04-04 22:00:00+00:00,1964-04-05 01:00:00+00:00,4,9.906,0,1964-04-04 15:00:00+00:00,11,10.414,0
1298,Seattle Historic Landslide Locations ECA,882,883,OBJECTID,68792,Precipitation,Slide,Earth,Exact,140,Seattle,1968-12-26 08:00:00+00:00,GSDR,US_457473,22875.6221322979,1968-12-26 23:00:00+00:00,1968-12-26 23:00:00+00:00,1,0.254,0,1968-12-21 23:00:00+00:00,121,34.036,0
729,Seattle Historic Landslide Locations ECA,887,888,OBJECTID,68797,Precipitation,Slide,Earth,Exact,140,Seattle,1992-09-24 07:00:00+00:00,GSDR,US_457458,8747.53103542988,1992-09-24 15:00:00+00:00,1992-09-24 16:00:00+00:00,2,2.794,0,1992-09-23 16:00:00+00:00,25,14.986,0
1320,Seattle Historic Landslide Locations ECA,890,891,OBJECTID,68800,Precipitation,Slide,Earth,Exact,140,Seattle,1966-01-01 08:00:00+00:00,GSDR,US_457473,23886.5463535357,1966-01-02 00:00:00+00:00,1966-01-02 05:00:00+00:00,6,5.842,0,1966-01-02 00:00:00+00:00,6,5.842,0
599,Seattle Historic Landslide Locations ECA,891,892,OBJECTID,68801,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,7561.36527736371,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
609,Seattle Historic Landslide Locations ECA,893,894,OBJECTID,68803,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,7692.96824776051,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
735,Seattle Historic Landslide Locations ECA,899,900,OBJECTID,68809,Precipitation,Slide,Earth,Exact,140,Seattle,1990-03-05 08:00:00+00:00,GSDR,US_457458,8769.17011496731,1990-03-05 09:00:00+00:00,1990-03-05 08:00:00+00:00,0,0,0,1990-03-03 19:00:00+00:00,38,1.524,0
600,Seattle Historic Landslide Locations ECA,900,901,OBJECTID,68810,Precipitation,Slide,Earth,Exact,140,Seattle,1991-04-05 08:00:00+00:00,GSDR,US_457458,7571.69854273274,1991-04-03 13:00:00+00:00,1991-04-05 11:00:00+00:00,47,92.456,0,1991-04-02 13:00:00+00:00,71,96.266,0
310,Seattle Historic Landslide Locations ECA,903,904,OBJECTID,68813,Precipitation,Slide,Earth,Exact,140,Seattle,1956-01-06 08:00:00+00:00,GSDR,US_457483,4265.17376557105,1956-01-06 08:00:00+00:00,1956-01-06 13:00:00+00:00,6,19.558,0,1956-01-01 11:00:00+00:00,123,105.918,0
737,Seattle Historic Landslide Locations ECA,905,906,OBJECTID,68815,Precipitation,Slide,Earth,Exact,140,Seattle,1986-02-13 08:00:00+00:00,GSDR,US_457458,8780.47071113254,1986-02-13 19:00:00+00:00,1986-02-13 23:00:00+00:00,5,1.778,0,1986-02-13 19:00:00+00:00,5,1.778,0
913,Seattle Historic Landslide Locations ECA,906,907,OBJECTID,68816,Precipitation,Slide,Earth,Exact,140,Seattle,1997-01-01 08:00:00+00:00,GSDR,US_457458,10223.7578598024,1997-01-01 19:00:00+00:00,1997-01-01 21:00:00+00:00,3,13.716,0,1996-12-29 05:00:00+00:00,89,140.462,0
